GHGRP FACILITY ID,FRS ID (FACILITY),REPORTING YEAR,FACILITY NAME,FACILITY ADDRESS,FACILITY CITY,FACILITY STATE,FACILITY ZIP,FACILITY COUNTY,PARENT COMPANY NAME,PARENT CO. STREET ADDRESS,PARENT CO. CITY,PARENT CO. STATE,PARENT CO. ZIP,PARENT CO. PERCENT OWNERSHIP,FACILITY NAICS CODE,Facility Id,Latitude,Longitude,_source_sheet,owner
1011854.0,,2023.0,WESTERN ANDARKO BASIN (WAB) BUSINESS UNIT-BASIN 360,"1000 Main Street, Suite 2900",Houston,TX,77002,,FOURPOINT ENERGY LLC,"100 Saint Paul Street, Suite 400",Denver,CO,80206,100.0,211120.0,1011854,29.756843992396,-95.365678041878,Onshore Oil & Gas Prod.,other
1011870.0,110071159226.0,2023.0,Reveille Gas Plant,8206 Camino Colombia Toll Rd.,Laredo,TX,78045,WEBB COUNTY,Howard Energy Partners LLC,16211 La Cantera Pkwy Ste 202,San Antonio,TX,78256,100.0,211130.0,1011870,27.7104,-99.72761,Direct Point Emitters,other
1011873.0,,2023.0,"Lime Rock Resources III-A, Williston Basin",1111 Bagby Street Suite 4600,Houston,TX,77002,,LIME ROCK RESOURCES A LP,1111 Bagby St Suite 4600,Houston,TX,77002,100.0,211120.0,1011873,29.75867,-95.37054,Onshore Oil & Gas Prod.,other
1011895.0,,2023.0,Aethon Energy Operating-530-Wind River Basin,,Lysite,WY,82642,Fremont,AETHON UNITED BR LP,12377 Merit Dr. Suite 1200,Dallas,TX,75251,100.0,211130.0,1011895,43.182208,-107.541229,Onshore Oil & Gas Prod.,other
1011913.0,,2023.0,SWN Production (Louisiana),10000 Energy Drive,Spring,TX,26378,,GEOSOUTHERN ENERGY CORP,1425 Lake Front Circle,The Woodlands,TX,77380,100.0,211120.0,1011913,30.0981347091526,-95.4373673719733,Onshore Oil & Gas Prod.,other
1011923.0,,2023.0,White Rock Oil & Gas LLC - 395 Williston,"5810 Tennyson Parkway, Suite 500",Plano,TX,75024,,WHITE ROCK OIL & GAS LLC,"5810 Tennyson Parkway, Suite 500",Plano,TX,75024,100.0,211120.0,1011923,32.9401925621754,-96.8235106007313,Onshore Oil & Gas Prod.,other
1011930.0,110067409138.0,2023.0,Pecos Gas Processing Plant,473 CR 118,Pecos,TX,79772,REEVES COUNTY,EAGLECLAW MIDSTREAM SERVICES LLC,"414 W Texas Avenue, Suite 315",Midland,TX,79701,100.0,211130.0,1011930,31.39066,-103.48953,Direct Point Emitters,other
1011931.0,110071160984.0,2023.0,James Lake Gas Plant,,Goldsmith,TX,79741,ECTOR COUNTY,PHILLIPS 66,2331 Citywest Blvd,Houston,TX,77042,86.8,211130.0,1011931,31.9636,-102.6018,Direct Point Emitters,PHILLIPS 66
1011948.0,110071161769.0,2023.0,Dubberly Refrigeration Plant,535 Sand Plant Rd,Dubberly,LA,71024,WEBSTER PARISH,ENERGY TRANSFER LP,"8111 Westchester Dr, Suite 600",Dallas,TX,75225,100.0,211130.0,1011948,32.521759,-93.214269,Direct Point Emitters,ENERGY TRANSFER LP
1011949.0,,2023.0,KDB Central Treating Facility Plant,,Karnes,TX,78151,Karnes,ENERGY TRANSFER LP,"8111 Westchester Dr, Suite 600",Dallas,TX,75225,100.0,211130.0,1011949,28.817025,-97.751857,Direct Point Emitters,ENERGY TRANSFER LP
1011962.0,,2023.0,Paxton Resources,132 N. Otsego Ave.,Gaylord,MI,49735,,PAXTON RESOURCES,132 N Otsego Ave,Gaylord,MI,49735,100.0,211120.0,1011962,45.02851,-84.67716,Onshore Oil & Gas Prod.,other
1011967.0,110067409860.0,2023.0,Utica Condensate Stabilization Facility,,Cadiz,OH,43907,HARRISON COUNTY,MPLX LP,539 South Main Street,Findlay,OH,45840,100.0,211130.0,1011967,40.290792,-80.987631,Direct Point Emitters,MPLX LP
1011978.0,,2023.0,Morningstar Operating LLC  SAN JUAN BASIN 580,400 West 7th Street,Fort Worth,TX,76102,,MORNINGSTAR PARTNERS LP,400 W 7th Street,Fort Worth,TX,76102,100.0,211130.0,1011978,32.7517791235048,-97.3326587486155,Onshore Oil & Gas Prod.,other
1011986.0,110067409628.0,2023.0,Centennial Gas Plant,47285 County Road 100,Briggsdale,CO,80611,WELD COUNTY,STERLING ENERGY GROUP INC,"1200 17Th Street, Suite 2850",Denver,CO,80202,100.0,486210.0,1011986,40.713645,-104.156444,Direct Point Emitters,other
1011988.0,110071162317.0,2023.0,"EOG Resources, Inc. Lyssy Hub",,Hobson,TX,78117,KARNES COUNTY,EOG RESOURCES INC,1111 Bagby Street - Sky Lobby 2,Houston,TX,77002,100.0,211130.0,1011988,28.92,-98.0097,Direct Point Emitters,EOG RESOURCES INC
1011989.0,110071160168.0,2023.0,"EOG Resources, Inc. Titan Hub",,Fowlerton,TX,78014,LA SALLE COUNTY,EOG RESOURCES INC,1111 Bagby Street - Sky Lobby 2,Houston,TX,77002,100.0,211130.0,1011989,28.428024,-98.886345,Direct Point Emitters,EOG RESOURCES INC
1011995.0,,2023.0,Hilcorp Appalachian Basin (Eastern Overthrust Area),1111 Travis Street,Houston,TX,77002,,HILCORP ENERGY CO,1111 Travis St,Houston,TX,77002,100.0,211120.0,1011995,29.7564045937137,-95.3666029820266,Onshore Oil & Gas Prod.,other
1011998.0,,2023.0,"TGNR TVL LLC - Basin 230 (Houston, TX)","717 Texas Ave., Suite 2000",Houston,TX,77002,,RANGE RESOURCES CORP,"100 Throckmorton Street, 12Th Floor",Fort Worth,TX,76102,100.0,211130.0,1011998,29.7581913042473,-95.363451002668,Onshore Oil & Gas Prod.,other
1012014.0,110071160029.0,2023.0,White Knight 420 Fort Worth Syncline,3121 US Hwy 281 S,Jacksboro,TX,76458,JACK COUNTY,NEWARK E&P OPERATING LLC,777 Taylor St. Suite 902,Fort Worth,TX,76102,100.0,211130.0,1012014,33.22028,-98.18143,Onshore Oil & Gas Prod.,other
1012021.0,,2023.0,Liberty Resources Managment LLC 395 Williston Basin,9895 Hwy 40,Battleview,ND,58773,,LIBERTY RESOURCES LLC,"1200 17Th Street, Suite 2200",Denver,CO,80202,100.0,211120.0,1012021,48.577676,-102.777417,Onshore Oil & Gas Prod.,other
1012023.0,110067543590.0,2023.0,Blue Racer Midstream LLC - Berne Plant,46240 Swazey Road,Lewisville,OH,43754,MONROE COUNTY,BLUE RACER MIDSTREAM LLC,"5949 Sherry Lane, Suite 1700",Dallas,TX,75225,100.0,211130.0,1012023,39.769404,-81.289731,Direct Point Emitters,other
1012037.0,110063753656.0,2023.0,50 Buttes Gas Plant,3669 South Hwy 50,Gillette,WY,82716,CAMPBELL COUNTY,MERITAGE MIDSTREAM SERVICES II LLC,"1331 17Th Street, Suite 1100",Denver,CO,80202,100.0,213112.0,1012037,43.85274,-105.77781,Direct Point Emitters,other
1012059.0,,2023.0,SHD Oil & Gas Williston (395) Basin,6844 Highway 40,Tioga,ND,58852,,SHD OIL & GAS LLC,6844 Highway 40,Tioga,ND,58852,100.0,211120.0,1012059,48.40768,-102.927547,Onshore Oil & Gas Prod.,other
1012060.0,,2023.0,White Rock Oil & Gas LLC - 230 ArkLa,"5810 Tennyson Parkway, Suite 500",Plano,TX,75024,,WHITE ROCK OIL & GAS LLC,"5810 Tennyson Parkway, Suite 500",Plano,TX,75024,100.0,211120.0,1012060,32.939918,-96.823152,Onshore Oil & Gas Prod.,other
1012062.0,110039115472.0,2023.0,BECKVILLE GAS PROCESSING PLANT,329 COUNTY ROAD 257,BECKVILLE,TX,75631,PANOLA COUNTY,M6 Midstream LLC,600 Travis Suite 5500,Houston,TX,77002,100.0,211130.0,1012062,32.235649,-94.486066,Direct Point Emitters,other
1012068.0,,2023.0,Matador Production Company - Permian Basin,"5400 LBJ Freeway, Suite 1500",Dallas,TX,75240,,MATADOR RESOURCES CO,"5400 Lbj Freeway, Suite 1500",Dallas,TX,75240,100.0,211120.0,1012068,32.924583,-96.816715,Onshore Oil & Gas Prod.,other
1012100.0,,2023.0,SEP Williston Basin 395 Production,"13800 Montfort Drive, Suite 100",Dallas,TX,75240,,SCOUT ENERGY MANAGEMENT LLC,"13800 Montfort Drive, Suite 100",Dallas,TX,75240,100.0,211120.0,1012100,32.9312475,-96.84046,Onshore Oil & Gas Prod.,other
1012129.0,,2023.0,Callon Permian Basin Operations,"2000 W. Sam Houston Parkway South, Suite 2000",Houston,TX,77042,,CALLON PETROLEUM CO,"2000 W. Sam Houston Pkwy. S., Suite 2000",Houston,TX,77042,100.0,211120.0,1012129,31.5758013,-91.3276422,Onshore Oil & Gas Prod.,other
1012131.0,110071162517.0,2023.0,Lone Star NGL Fracs 4 & 5,,Mont Belvieu,TX,77580,CHAMBERS COUNTY,ENERGY TRANSFER LP,"8111 Westchester Dr, Suite 600",Dallas,TX,75225,100.0,486210.0,1012131,29.847742,-94.9243,Direct Point Emitters,ENERGY TRANSFER LP
1012135.0,110071162360.0,2023.0,"Hilcorp North Slope, Basin 890-G&B Facility",,Prudhoe Bay,AK,99734,NORTH SLOPE BOROUGH,HILCORP ENERGY CO,1111 Travis Street,Houston,TX,77002,100.0,211120.0,1012135,70.257844,-148.43581,Gathering & Boosting,other
1012139.0,110071162392.0,2023.0,Eastern Gas Transmission and Storage - Transmission Pipelines (TPL),925 White Oaks Blvd,Bridgeport,WV,26330,HARRISON COUNTY,BERKSHIRE HATHAWAY INC,"3555 Farnam Street, Suite 1140",Omaha,NE,68131,100.0,486210.0,1012139,39.33367,-80.23478,Transmission Pipelines,other
1012140.0,110071162392.0,2023.0,Eastern Gas Transmission and Storage - Appalachian Basin (Eastern Overthrust Area) (Gath),925 White Oaks Blvd,Bridgeport,WV,26330,HARRISON COUNTY,BERKSHIRE HATHAWAY INC,"3555 Farnam Street, Suite 1140",Omaha,NE,68131,100.0,486210.0,1012140,39.33367,-80.23478,Gathering & Boosting,other
1012142.0,110071099364.0,2023.0,Dominion Energy Ohio - Appalachian Basin (Gath),1201 East 55th St.,Cleveland,OH,44103,CUYAHOGA COUNTY,DOMINION ENERGY INC,120 Tredegar St,Richmond,VA,23219,100.0,486210.0,1012142,41.52712,-81.652,Gathering & Boosting,other
1012143.0,,2023.0,San Joaquin Basin Gathering & Boosting - Chevron USA Inc.,6001 Bollinger Canyon Rd,San Ramon,CA,94583,,CHEVRON CORP,6001 Bollinger Canyon Road,San Ramon,CA,94583,100.0,211120.0,1012143,37.7624642,-121.9814354,Gathering & Boosting,other
1012145.0,110070209517.0,2023.0,"Uinta Wax Operating, LLC","5128 Apache Plume Road, Suite 300",Fort Worth,TX,76109,TARRANT COUNTY,CRESCENT POINT ENERGY US CORP,555 17Th Street,Denver,CO,80202,100.0,486210.0,1012145,32.7456,-97.33903,Gathering & Boosting,other
1012146.0,,2023.0,Coastal Basin Gathering & Boosting - Chevron USA Inc.,6001 Bollinger Canyon Rd.,San Ramon,CA,94583,,CHEVRON CORP,6001 Bollinger Canyon Road,San Ramon,CA,94583,100.0,211120.0,1012146,37.7590099942169,-121.960416090792,Gathering & Boosting,other
1012150.0,110064453844.0,2023.0,Lincoln Parish Gas Processing Plant,400 Elliot Rd.,Arcadia,LA,71001,LINCOLN PARISH,ENERGY TRANSFER LP,"8111 Westchester Dr, Suite 600",Dallas,TX,75225,100.0,486210.0,1012150,32.575496,-92.859166,Direct Point Emitters,ENERGY TRANSFER LP
1012151.0,110071161820.0,2023.0,Mt. Olive Gas Plant,792-842 Woods Rd.,Ruston,LA,71268,LINCOLN PARISH,ENERGY TRANSFER LP,"8111 Westchester Dr, Suite 600",Dallas,TX,75225,100.0,486210.0,1012151,32.57421,-92.68162,Direct Point Emitters,ENERGY TRANSFER LP
1012154.0,110071161985.0,2023.0,580 - San Juan Basin Gathering/Boosting,1199 MAIN AVE SUITE 101,DURANGO,CO,81301,,BP AMERICA INC,"4101 Winfield Road, Suite 200",Warrenville,IL,60555,100.0,211130.0,1012154,37.3329035142137,-107.877740395536,Gathering & Boosting,other
1012157.0,110070082202.0,2023.0,"ConocoPhillips Gulf Coast Basin 220, Gathering and Boosting",925 N. Eldridge Parkway.,Houston,TX,77079,HARRIS COUNTY,CONOCOPHILLIPS,925 N Eldridge Pkwy,Houston,TX,77079,100.0,211120.0,1012157,29.782,-95.61749,Gathering & Boosting,other
1012161.0,110067714511.0,2023.0,Hidalgo Cryogenic Gas Plant,40351 FM 3541,Orla,TX,79770,CULBERSON COUNTY,MPLX LP,539 South Main Street,Findlay,OH,45840,100.0,211130.0,1012161,31.833072,-104.241394,Direct Point Emitters,MPLX LP
1012164.0,110071162302.0,2023.0,"Hilcorp Alaska, LLC 890 Basin, G&B",,Prudhoe Bay,AK,99734,NORTH SLOPE BOROUGH,HILCORP ENERGY CO,1111 Travis St,Houston,TX,77002,100.0,211120.0,1012164,70.458965,-149.441567,Gathering & Boosting,other
1012165.0,110071162303.0,2023.0,"Hilcorp Alaska, LLC 820 Kenai G&B",,Kenai,AK,99611,KENAI PENINSULA BOROUGH,HILCORP ENERGY CO,1111 Travis St,Houston,TX,77002,100.0,211120.0,1012165,60.74565,-150.857239,Gathering & Boosting,other
1012168.0,110070348247.0,2023.0,Pike Compressor Facility,282 Teets Road,Rochester,PA,15074,BEAVER COUNTY,ENERGY TRANSFER LP,"8111 Westchester Dr., Suite 600",Dallas,TX,75225,100.0,211130.0,1012168,40.750116,-80.167198,Direct Point Emitters,ENERGY TRANSFER LP
1012184.0,110071162524.0,2023.0,Hiland Partners Holdings LLC 395 Williston Basin,"1001 Louisiana St, Suite 1000",Houston,TX,77002,HARRIS COUNTY,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100.0,211130.0,1012184,29.75816,-95.36782,Gathering & Boosting,KINDER MORGAN INC
1012186.0,110070082205.0,2023.0,Williams G&B Facility  Piceance Basin 595,One Williams Center,Tulsa,OK,74172,WAGONER COUNTY,THE WILLIAMS COS INC,1 Williams Center,Tulsa,OK,74172,100.0,213112.0,1012186,36.08256,-95.67245,Gathering & Boosting,THE WILLIAMS COS INC
1012189.0,110070082205.0,2023.0,Williams G&B Facility  Permian Basin 430,One Williams Center,Tulsa,OK,74172,WAGONER COUNTY,THE WILLIAMS COS INC,1 Williams Center,Tulsa,OK,74172,100.0,213112.0,1012189,36.08256,-95.67245,Gathering & Boosting,THE WILLIAMS COS INC
1012192.0,110046287816.0,2023.0,"Repsol Oil & Gas USA, LLC Gathering and Boosting Operations",337 Daniel Zenker Drive,Horseheads,NY,14845,BUTLER COUNTY,REPSOL OIL & GAS USA LLC,50 Pennwood Place,Warrendale,PA,15086-6512,100.0,211130.0,1012192,40.680557,-80.111674,Gathering & Boosting,other
1012193.0,110070082205.0,2023.0,Williams G&B Facility  San Juan Basin 580,1755 Arroyo Dr,Bloomfield,NM,87413,,HARVEST PIPELINE CO,1111 Travis St.,Houston,TX,77002,100.0,213112.0,1012193,36.08256,-95.67245,Gathering & Boosting,other
1012194.0,110070082189.0,2023.0,Jackalope GGS  Powder River Basin 515,"811 Main Street, Suite 3400",Houston,TX,77002,HARRIS COUNTY,ENERGY TRANSFER LP,"8111 Westchester Dr, Suite 600",Dallas,TX,75225,100.0,213112.0,1012194,29.75808,-95.364,Gathering & Boosting,ENERGY TRANSFER LP
1012195.0,110070082205.0,2023.0,Williams G&B Facility  Arkla Basin 230,One Williams Center,Tulsa,OK,74172,WAGONER COUNTY,THE WILLIAMS COS INC,1 Williams Center,Tulsa,OK,74172,100.0,213112.0,1012195,36.08256,-95.67245,Gathering & Boosting,THE WILLIAMS COS INC
1012198.0,110071162338.0,2023.0,Gulf Coast Basin Gathering & Boosting - AAPG Province 220,9950 Woodloch Forest Drive,The Woodlands,TX,77380,MONTGOMERY COUNTY,WESTERN MIDSTREAM PARTNERS LP,9950 Woodloch Forest Drive,The Woodlands,TX,77380,100.0,211130.0,1012198,30.16115,-95.45389,Gathering & Boosting,other
1012200.0,110061673185.0,2023.0,KinderHawk Field Services LLC 230 Arkla Basin,"1001 Louisiana St, Suite 1000",Houston,TX,77002,HARRIS COUNTY,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100.0,211130.0,1012200,29.75816,-95.36782,Gathering & Boosting,KINDER MORGAN INC
1012201.0,110061673185.0,2023.0,Kinder Morgan Altamont LLC 575 Uinta Basin,"1001 Louisiana St, Suite 1000",Houston,TX,77002,HARRIS COUNTY,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100.0,211130.0,1012201,29.75816,-95.36782,Gathering & Boosting,KINDER MORGAN INC
1012202.0,110070082205.0,2023.0,Williams G&B Facility  East Texas Basin 260,One Williams Center,Tulsa,OK,74172,WAGONER COUNTY,WILLIAMS PARTNERS LP,One Williams Center,Tulsa,OK,74172,100.0,213112.0,1012202,36.08256,-95.67245,Gathering & Boosting,other
1012204.0,110070082194.0,2023.0,DCP Midstream 430 Permian Basin,370 17th Street Ste 2500,Denver,CO,80202,DENVER COUNTY,ENBRIDGE (US) INC,5403 Westheimer Court,Houston,TX,77056,13.2,211130.0,1012204,39.74369,-104.98777,Gathering & Boosting,PHILLIPS 66
1012205.0,110070082195.0,2023.0,Tallgrass Powder River Basin Gathering System,370 Van Gordon St,Lakewood,CO,80228,JEFFERSON COUNTY,TALLGRASS DEVELOPMENT LP,4200 W. 115Th Street Suite 350,Leawood,KS,66211,100.0,211130.0,1012205,39.722098,-105.135202,Gathering & Boosting,other
1012207.0,110070082196.0,2023.0,DCP Midstream 360 Anadarko Basin,370 17th Street Ste 2500,Denver,CO,80202,DENVER COUNTY,PHILLIPS 66,2331 Citywest Blvd,Houston,TX,77042,86.8,211130.0,1012207,39.74369,-104.98777,Gathering & Boosting,PHILLIPS 66
1012208.0,110070082197.0,2023.0,DCP Midstream 355 Chautauqua Platform,370 17th Street Ste 2500,Denver,CO,80202,DENVER COUNTY,ENBRIDGE (US) INC,5404 Westheimer Court,Houston,TX,77056,13.2,211130.0,1012208,39.74369,-104.98777,Gathering & Boosting,PHILLIPS 66
1012209.0,110070082198.0,2023.0,DCP Midstream 220 Gulf Coast Basin,370 17th Street Ste 2500,Denver,CO,80202,DENVER COUNTY,PHILLIPS 66,2331 Citywest Blvd,Houston,TX,77042,86.8,211130.0,1012209,39.74369,-104.98777,Gathering & Boosting,PHILLIPS 66
1012211.0,110070082194.0,2023.0,DCP Midstream 595 Piceance Basin,370 17th Street Ste 2500,Denver,CO,80202,DENVER COUNTY,PHILLIPS 66,2331 Citywest Blvd,Houston,TX,77042,86.8,211130.0,1012211,39.74369,-104.98777,Gathering & Boosting,PHILLIPS 66
1012213.0,110071162338.0,2023.0,Permian Basin Gathering & Boosting-AAPG Province 430,9950 Woodloch Forest Drive,The Woodlands,TX,77380,MONTGOMERY COUNTY,WESTERN MIDSTREAM PARTNERS LP,9950 Woodloch Forest Drive,The Woodlands,TX,77380,100.0,211130.0,1012213,30.16115,-95.45389,Gathering & Boosting,other
1012214.0,110070082201.0,2023.0,DCP Midstream 540 Denver Basin,370 17th Street Ste 2500,Denver,CO,80202,DENVER COUNTY,ENBRIDGE (US) INC,5408 Westheimer Court,Houston,TX,77056,13.2,211130.0,1012214,39.74369,-104.98777,Gathering & Boosting,PHILLIPS 66
1012218.0,110070082205.0,2023.0,Williams G&B Facility  Appalachian Basin 160,One Williams Center,Tulsa,OK,74172,WAGONER COUNTY,THE WILLIAMS COS INC,1 Williams Center,Tulsa,OK,74172,100.0,213112.0,1012218,36.08256,-95.67245,Gathering & Boosting,THE WILLIAMS COS INC
1012230.0,110070082202.0,2023.0,"ConocoPhillips Permian Basin 430, Gathering and Boosting",925 N. Eldridge Parkway,Houston,TX,77079,HARRIS COUNTY,CONOCOPHILLIPS,925 N Eldridge Pkwy,Houston,TX,77079,100.0,211120.0,1012230,29.782,-95.61749,Gathering & Boosting,other
1012231.0,110071162299.0,2023.0,Williams G&B Facility  Central Western Overthrust 507,One Willams Center,Tulsa,OK,74172,WAGONER COUNTY,THE WILLIAMS COS INC,1 Williams Center,Tulsa,OK,74172,100.0,213112.0,1012231,36.08256,-95.67245,Gathering & Boosting,THE WILLIAMS COS INC
1012232.0,110070082205.0,2023.0,Williams G&B Facility  Strawn Basin 415,One Williams Center,Tulsa,OK,74172,WAGONER COUNTY,THE WILLIAMS COS INC,1 Williams Center,Tulsa,OK,74172,100.0,213112.0,1012232,36.08256,-95.67245,Gathering & Boosting,THE WILLIAMS COS INC
1012233.0,110070082205.0,2023.0,Williams G&B Facility  Anadarko Basin 360,One Williams Center,Tulsa,OK,74172,WAGONER COUNTY,THE WILLIAMS COS INC,1 Williams Center,Tulsa,OK,74172,100.0,213112.0,1012233,36.08256,-95.67245,Gathering & Boosting,THE WILLIAMS COS INC
1012236.0,110070082205.0,2023.0,Williams G&B Facility  Appalachian Basin (Eastern Overthrust Area) 160A,One Williams Center,Tulsa,OK,74172,WAGONER COUNTY,THE WILLIAMS COS INC,1 Williams Center,Tulsa,OK,74172,100.0,213112.0,1012236,36.08256,-95.67245,Gathering & Boosting,THE WILLIAMS COS INC
1012238.0,110070082194.0,2023.0,DCP Midstream 260 East Texas Basin,370 17th Street Ste 2500,Denver,CO,80202,DENVER COUNTY,PHILLIPS 66,2331 Citywest Blvd,Houston,TX,77042,86.8,211130.0,1012238,39.74369,-104.98777,Gathering & Boosting,PHILLIPS 66
1012240.0,110070082194.0,2023.0,DCP Midstream 350 South Oklahoma Folded Belt,370 17th Street Ste 2500,Denver,CO,80202,DENVER COUNTY,ENBRIDGE (US) INC,5406 Westheimer Court,Houston,TX,77056,13.2,211130.0,1012240,39.74369,-104.98777,Gathering & Boosting,PHILLIPS 66
1012241.0,110071162175.0,2023.0,Appalachian Basin Gathering & Boosting - AAPG Province 160A,"33 West Third Street, Suite 300",Williamsport,PA,17701,,ARD OPERATING LLC,33 West Third Street,Wiiliamsport,PA,17701,100.0,211130.0,1012241,30.16115,-95.45389,Gathering & Boosting,other
1012244.0,110070082205.0,2023.0,Williams G&B Facility  Green River Basin 535,One Williams Center,Tulsa,OK,74172,WAGONER COUNTY,THE WILLIAMS COS INC,1 Williams Center,Tulsa,OK,74172,100.0,213112.0,1012244,36.08256,-95.67245,Gathering & Boosting,THE WILLIAMS COS INC
1012245.0,110070082205.0,2023.0,Williams G&B Facility  Gulf Coast Basin 220,One Williams Center,Tulsa,OK,74172,WAGONER COUNTY,THE WILLIAMS COS INC,1 Williams Center,Tulsa,OK,74172,100.0,213112.0,1012245,36.08256,-95.67245,Gathering & Boosting,THE WILLIAMS COS INC
1012248.0,,2023.0,ALLP Uinta Basin,1801 California St. Suite 1200,Denver,CO,80202,,MARATHON PETROLEUM CORP,539 South Main Street,Findlay,OH,45840,100.0,486210.0,1012248,39.747626408136,-104.989773387027,Gathering & Boosting,other
1012251.0,,2023.0,ALLP Greenriver Basin,1801 California Street Suite 1200,Denver,CO,80202,,MARATHON PETROLEUM CORP,539 South Main Street,Findlay,OH,45840,100.0,486210.0,1012251,39.747626408136,-104.989773387027,Gathering & Boosting,other
1012256.0,110071161821.0,2023.0,HEP Pennsylvania Gathering LLC Midstream (160A) Operations,37 Fox Chase Drive,Towanda,PA,18848,BRADFORD COUNTY,ALINDA CAPITAL PARTNERS LLC,16211 LA CANTERA PKWY STE 202,SAN ANTONIO,TX,78256,100.0,486210.0,1012256,41.742637,-76.447847,Gathering & Boosting,other
1012257.0,110002701238.0,2023.0,Chevron MCA 260 East Texas Basin Gathering and Boosting,6001 Bollinger Canyon Road,San Ramon,CA,94583,CONTRA COSTA COUNTY,CHEVRON CORP,6001 Bollinger Canyon Road,San Ramon,CA,94583,100.0,211130.0,1012257,37.79559,-122.020233,Gathering & Boosting,other
1012259.0,110070209522.0,2023.0,"Transmission Pipeline Facility, Southern Natural Gas Company, L.L.C.","1001 Louisiana St, Suite 1000",Houston,TX,77002,HARRIS COUNTY,THE SOUTHERN CO,"30 Ivan Allen Jr Boulevard Nw, Suite 1407",Atlanta,GA,30308-3008,50.0,486210.0,1012259,29.75816,-95.36782,Transmission Pipelines,KINDER MORGAN INC
1012260.0,110070069550.0,2023.0,"Transmission Pipeline Facility, Natural Gas Pipeline Company of America LLC","1001 Louisiana St, Suite 1000",Houston,TX,77002,HARRIS COUNTY,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100.0,486210.0,1012260,29.75816,-95.36782,Transmission Pipelines,KINDER MORGAN INC
1012277.0,110070209522.0,2023.0,"Transmission Pipeline Facility, Tennessee Gas Pipeline Company, L.L.C.","1001 Louisiana St, Suite 1000",Houston,TX,77002,HARRIS COUNTY,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100.0,486210.0,1012277,29.75816,-95.36782,Transmission Pipelines,KINDER MORGAN INC
1012281.0,110070209522.0,2023.0,"Transmission Pipeline Facility, Kinder Morgan Tejas Pipeline LLC","1001 Louisiana St, Suite 1000",Houston,TX,77002,HARRIS COUNTY,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100.0,486210.0,1012281,29.75816,-95.36782,Transmission Pipelines,KINDER MORGAN INC
1012284.0,110071162441.0,2023.0,"Scissortail Energy Cable Compressor Station McAlester, OK",,McAlester,OK,74501,PITTSBURG COUNTY,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100.0,211130.0,1012284,35.073992,-95.474415,Direct Point Emitters,KINDER MORGAN INC
1012286.0,110070082223.0,2023.0,Denver Basin - G&B - AAPG Province 540,1099 18th St. #1800,Denver,CO,80202,DENVER COUNTY,WESTERN MIDSTREAM PARTNERS LP,9950 Woodloch Forest Drive,The Woodlands,TX,77380,100.0,211130.0,1012286,39.74933,-104.99275,Gathering & Boosting,other
